pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
7343	A mountain is being climbed by two men	One man is climbing a rock wall and another man is holding a rope	3.7	NEUTRAL
2930	The woman is dicing a carrot	A woman is slicing an onion	2.5	NEUTRAL
8077	Two kids are doing martial arts on a blue mat	Two children in white outfits and red protective gear are sparring on a mat	3.8	NEUTRAL
3901	The girl is lounging	A man is exercising	1.2	NEUTRAL
4648	A man is cutting a rope with a sword	A man is tying a thick rope	3.3	NEUTRAL
1499	A man is playing an electric guitar	A man is playing a guitar	4.5	ENTAILMENT
2777	There is no person pouring olive oil into a pot on the stove	A person is pouring cooking oil into a pot	3.8	NEUTRAL
2011	A man is riding the animal	A man is riding a motorbike	3	NEUTRAL
4072	A man is outside close to a target for blade throwing	The man is throwing knives at a tree	3.5	NEUTRAL
764	A snow slide is full of kids	The kid is sliding in the snow	3.4	NEUTRAL
6762	A large brown dog and a small grey dog are standing on a rocky surface	The brown dog is sniffing the back of a small black dog	2.4	NEUTRAL
176	A child is missing a baseball	A family is watching a little boy who is hitting a baseball	2.7	NEUTRAL
9544	The orange rider is driving a motorcycle on one wheel	A man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up	2.6	NEUTRAL
597	A black, red, white and pink dress is being worn by a woman	A woman is taking off a cloak, which is very large, and revealing extravagant apparel	2.8	NEUTRAL
1292	A cat is playing on a moving ceiling fan	A cat is swinging on a fan	4.635	ENTAILMENT
5014	A man is chopping an onion	A woman is slicing an onion	3.5	NEUTRAL
4235	Two girls are playing guitar	Two men are talking	1.535	NEUTRAL
9471	A young swimmer is sitting in a bathing suit and waiting for the next race	A kid is waiting wearing swim gear	3.515	ENTAILMENT
2067	One man is talking to a girl with an internet camera	One man is chatting with a girl with an internet camera	5	ENTAILMENT
6133	A group of dogs are resting without muzzles	A group of dogs are racing and have muzzles on their noses	3.1	NEUTRAL
8162	A man in a purple hat is climbing a rocky wall with bare hands	The young man is rock climbing	3.7	NEUTRAL
6333	The little girl in a pink shirt is running under a tree in the desert	A girl is running with a pink shirt and is not wearing jeans	3.2	NEUTRAL
7643	The dog with the black coat is walking along a tree trunk bridge over water	A dog is crossing a river on a bridge made from a fallen tree	4	NEUTRAL
1639	A woman is breaking two eggs in a bowl	Some ingredients are being mixed in a bowl by a person	3.3	NEUTRAL
9763	A person is slicing some mushrooms	The elephant is being ridden by the woman	1	NEUTRAL
8937	One girl in orange shorts is standing on a rock cliff over the water and the other girl in black shorts is jumping off into the water	Two males are standing on a cliff edge and one is jumping into the water	3.1	NEUTRAL
5663	The cat is licking a bottle	The dog is licking a bottle	3.9	NEUTRAL
4515	A man is screwing a piece of wood to a wall	There is no man massaging a woman	1.3	NEUTRAL
9766	A man is climbing a rope	There is no man holding a mask in his raised hand	1.2	NEUTRAL
2900	A man is chopping down a tree with an axe	A person is planting a tree	2.8	NEUTRAL
4570	Two men are fighting	Some men are fighting	4.4	ENTAILMENT
1697	There is no kitten drinking milk	The milk is being drunk by a cat	3.7	NEUTRAL
9927	The lady is dicing onions	Rugby players are tackling each other	1	NEUTRAL
5874	A lemur is biting a person's finger	An animal is biting someone's finger	4.4	ENTAILMENT
3359	A potato is being peeled by a woman	A woman is peeling a potato	5	ENTAILMENT
8541	The child is splashing water in a small blue pool	The child is splashing water in a pool	4.5	ENTAILMENT
7470	A man and two women are standing in a bright room by a table with candles	A man and two women in a darkened room are sitting at a table with candles	4.2	NEUTRAL
1705	A frog is being held carelessly by a man	A man is carelessly holding a frog	4.8	ENTAILMENT
5254	A man is playing the trumpet	Someone is playing with a toad	1.7	NEUTRAL
6421	A bike rider in a black and red uniform is jumping down off a dirt bike	A person is riding a bike	3.8	NEUTRAL
1847	One man is sitting on the chair	The girl, who is little, is ruffling her hair	1	NEUTRAL
1487	The man is not stirring the sauce for the chicken	The man is stirring the sauce for the chicken	4	CONTRADICTION
3314	The south African plane is flying in a blue sky	An airplane is flying through the air	3.9	ENTAILMENT
2716	The man is clumsily kick boxing with a trainer	A karate practitioner is kicking at another man who is wearing protective boxing gloves	2.8	NEUTRAL
7277	A furry brown dog is running through the grassy area	The furry brown dog is running through the grassy area	5	ENTAILMENT
6447	A small boy in a yellow shirt is laughing on the beach	There is no small boy in a yellow shirt laughing on the beach	2.3	CONTRADICTION
9592	The girl in the blue coverall is painting	The woman is holding the paintbrush next to the artist's easel 	3.5	NEUTRAL
8059	A little girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on the head	A young girl is sitting in swimming gear	4.185	NEUTRAL
6309	A woman is standing near three children	There is no woman standing near three children	3.7	CONTRADICTION
5693	The man is playing with a skull	The man is playing the instrument	2.2	NEUTRAL
4087	A man is taking a picture of a drawing	A man is drawing a picture	2.865	NEUTRAL
6669	A group of students in uniforms is listening attentively at the front of the class	Some students in uniforms are listening attentively at the front of the class	4.8	ENTAILMENT
2955	A man is eating a banana	A banana is being eaten by a man	4.8	ENTAILMENT
9255	A woman is sitting near a flower bed and is overlooking a tunnel	Two people are sitting on a bench	1.5	NEUTRAL
2196	A man is putting garlic on some bread slices	A person is sprinkling seasoning on several sliced and buttered loaves of bread	3.5	NEUTRAL
9570	An elderly man is sitting on a bench	The woman is sitting on a bench and is wearing a gray jacket and black pants	2.8	NEUTRAL
1818	Some bells are ringing near a cook slicing peppers	A cook is slicing some bell peppers	3.1	NEUTRAL
124	Five kids are standing close together and none of the kids has a gun	Five children are standing in front of a wooden hut	2.6	NEUTRAL
2015	The man isn't doing a magic trick	The man is doing a magic trick	3.6	CONTRADICTION
8597	Children are playing in a fountain that is spraying water from the ground	Children are playing in ground fountains	4.3	ENTAILMENT
5811	A man is shooting with a bow	A man is rowing a boat	1.6	NEUTRAL
9968	The woman is walking the dog	A woman is rocking over a blanket lying on someone reading a book	1.4	NEUTRAL
3528	The person is not writing with a pencil	A person is writing	3.4	NEUTRAL
3658	There is no boy filling a pitcher with water	A boy is filling a pitcher with water	3.5	CONTRADICTION
9045	A large white dog is jumping in the air over a snowy area	A small white dog is jumping up in the snow	3.6	NEUTRAL
8822	A boy is speeding down a steep slide	A kid is speeding down a steep slide	4.8	ENTAILMENT
4701	A group of men is playing soccer on the beach	A group of men is playing with a ball on the beach	4.2	ENTAILMENT
1202	A man is making a speech on a podium	A man is speaking on a stage	4.1	NEUTRAL
820	A person in biking gear is standing steadily in front of some mountains 	The mountain gear is steadily placed in front of the standing biker	3.6	NEUTRAL
2467	A man is riding a motorcycle through the town	A man is riding a motorcycle	4.4	ENTAILMENT
8121	Some cheerleaders are taking a break	Some cheerleaders are dancing	3.8	NEUTRAL
5306	The man is slicing a potato	Potatoes are being sliced by a man	4.7	ENTAILMENT
9424	A dog is in a sandy area with the sand that is being stirred up into the air and several plants are in the background	A dog is in the sand that is blowing in the air	4.1	NEUTRAL
310	A nude lady is walking in front of a crowd in body paint	A young, topless woman is covered in paint	4.2	NEUTRAL
2457	A baby rhino is walking around a pen with its mother	A baby and an adult are being followed by a rhino	2.8	NEUTRAL
7881	Three people are driving four wheel ATVs in a street	Three people are driving four wheel ATVs in a field	3.7	NEUTRAL
6211	A cold cyclist is celebrating	A bicyclist is holding a bike over his head in a group of people	3.1	NEUTRAL
2704	Noodles are being boiled in water by a woman	A woman is boiling noodles in water	5	ENTAILMENT
9449	A dog is jumping in the shade of some trees	A dog is jumping on a trees in the shades	3.6	NEUTRAL
631	The man is tossing a kid into the swimming pool that is near the ocean	A kid swimming in the ocean is tossing a coin into the pool, near the man	2.2	NEUTRAL
6506	A little black dog is chasing a little brown dog	A dog, which is little and black, is chasing a little brown dog	4.8	ENTAILMENT
8452	A motorcyclist on a bike is leaning into a sharp corner	There is no motorcyclist on a bike leaning into a sharp corner	3.2	CONTRADICTION
3347	There is no one typing	Someone is typing	4	CONTRADICTION
2485	The man is playing a guitar	A man is playing a trumpet	2.2	NEUTRAL
1825	The person is dicing up a pepper which is orange	A cook is slicing some bell peppers	4.3	NEUTRAL
8482	A young man on a bmx bicycle is jumping off a masonry pyramid	A man on a bike is jumping on a pyramid-shaped ramp	4	NEUTRAL
4253	People are singing and a clown is dancing	A clown is singing	2.3	NEUTRAL
140	The current is being ridden by a group of friends in a raft	A group of friends are riding the current in a raft	4.9	ENTAILMENT
8994	A little kid is wearing a hat and is walking in the dry sand	A little kid is wearing a hat and is walking in the wet sand	4.3	NEUTRAL
1232	A man is slicing a bun	A man is slicing a tomato	3.6	NEUTRAL
1474	Three men are jumping off a wall	Three young men are running, jumping and kicking near a vending machine	2.7	NEUTRAL
5513	A man is playing the drums	Guitar is being played by a man	3.415	NEUTRAL
8646	A little girl is missing a baseball on a tee	A little girl in a pink shirt is playing t-ball and taking a swing	3.9	NEUTRAL
7074	A black dog is standing in shallow water	A black dog is standing in deep water	3.9	NEUTRAL
3701	A woman is putting make-up on	The woman is putting make-up on	4.8	ENTAILMENT
7603	There are no dogs playing in the snow	A brown dog and a gray dog are playing in the snow	3.9	CONTRADICTION
4017	The woman is picking up the kangaroo	The kangaroo is picking up the woman	3.8	CONTRADICTION
879	A girl is raising a blue uniform with her arm	A girl in a uniform, which is blue, is raising her arm.	3.3	NEUTRAL
7446	The little girl is not swinging and the woman is not standing behind her	The little girl is swinging and the woman is standing behind her	3.1	CONTRADICTION
691	A dog next to a tree, which is probably a pine, is biting a bucket	A dog in a bucket is biting a tree which is probably a pine	3.2	NEUTRAL
3781	A woman is walking off a stage	A woman is dancing on a stage	3.6	NEUTRAL
4147	A woman is cutting meat	A woman is slicing some meat	4.9	ENTAILMENT
9700	A woman is showing a small dog to an infant	A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk	3.2	NEUTRAL
9746	Two young boys are looking up at the camera and one is sticking out his tongue	A little boy is sticking his tongue out for the camera and another boy is not looking	3.9	NEUTRAL
5964	A child, who has blond hair, is holding a yellow bottle	A blond child is holding a yellow bottle	4.9	ENTAILMENT
7861	There is no person riding a bike along a muddy trail	A person is riding a bike along a muddy trail	3.3	CONTRADICTION
8548	The child is splashing water in a big red pool	A toddler is making a splash inside a blue paddling pool	3.1	NEUTRAL
6683	A boy is jumping off a platform and two other boys are standing and watching	Nobody is jumping off a platform	3.4	CONTRADICTION
8589	A man with a white hat and brown shirt is behind a woman in red and is looking to the right	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	4.3	NEUTRAL
4012	The woman is picking up a kangaroo that is little	The woman is picking up a baby kangaroo	4.5	ENTAILMENT
1946	One small child is greedily drinking water from the cup	One small child is drinking water from the cup	4.8	ENTAILMENT
760	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees	3.2	NEUTRAL
6263	Two women are wearing bikinis on the sandy beach	Two women are wearing bikinis and walking on the sand	4.4	NEUTRAL
2622	A man is wearing a hard hat and dancing	A man is wearing a hat which is hard and is dancing	4.9	ENTAILMENT
757	The presentation is being watched by a classroom of students	A classroom is empty	3	NEUTRAL
723	A man is bringing up the rear of the race	A few men in a competition are running outside	3.7	NEUTRAL
9669	The young girl is playing on the edge of a fountain and an older woman is watching her	A young girl is playing on the edge of a fountain and an older woman is watching her	4.8	ENTAILMENT
5697	There is no man putting some cheese on a pizza	A man is putting some cheese on a pizza	4	CONTRADICTION
9717	A boy is running through the grass	A boy is running through the sand	4	NEUTRAL
1641	The girl is recklessly jumping onto a car	The girl isn't jumping onto the car recklessly	3.6	CONTRADICTION
6155	The person in the blue jacket is putting down a colorful helmet	The person in the blue jacket is wearing a colorful helmet	3.3	NEUTRAL
5561	A horse is being ridden by a girl	A girl is riding a horse	4.8	ENTAILMENT
1182	A woman is not boiling shrimps	A woman is combing her hair	1.5	NEUTRAL
9413	Men in costumes are walking around in the street	People in costumes are walking around in the street	4.3	ENTAILMENT
6868	A golden dog is sitting in a field of tall grass	A brown dog is running through tall green grass	3.6	NEUTRAL
6218	A man is sitting peacefully on a boat in front of the sunset near a flag	A man is on a boat in front of the sunset	4.5	ENTAILMENT
3869	A man is escaping a rising swamp	A man is rising from a swamp	3.4	NEUTRAL
8958	A big group of people are standing and two are sitting on the couch	A small group of people are standing and two are sitting on the couch	3.4	NEUTRAL
6760	The back of a small black dog is being sniffed by the brown dog	A large brown dog and a small grey dog are standing on a rocky surface	2.6	NEUTRAL
1432	A man is playing a keyboard	A musician is playing a keyboard	4.2	ENTAILMENT
4011	A man is climbing a rope	A man is climbing up a rope	4.8	ENTAILMENT
1506	Three men are practicing karate outdoors	Three boys in karate costumes are fighting	3.8	NEUTRAL
4242	A man is playing a flute	There is no man playing an electronic keyboard	2.3	NEUTRAL
8775	No young child is riding a three wheeled scooter down the sidewalk	A toddler is riding a plastic scooter toy	3.6	NEUTRAL
5776	A man is riding an electric bicycle	A bicycle is being ridden by a man	4.6	ENTAILMENT
4720	A monkey is practicing martial arts	A chimp is practicing martial arts	4.5	ENTAILMENT
7666	The man is doing a handstand on the wet shore at the edge of the water at the beach	The man is doing a handstand on the wet sand at the edge of the water at the beach	4.5	ENTAILMENT
4813	A dog is teasing a monkey at the zoo	A monkey is pulling a dog's tail	3.4	NEUTRAL
7838	A brown dog is jumping in the water	A brown dog is jumping in the air	3.8	NEUTRAL
4800	A boy is not playing a guitar	A kid is playing guitar	3.6	NEUTRAL
2569	The man is dancing	Three women are standing still	1.7	NEUTRAL
2019	A man is dangerously throwing knives at a tree	Some dangerous men with knives are throwing a bike against a tree	3.3	NEUTRAL
3283	The young boy is running through the ocean waves	A child is running in and out of the waves of the ocean	4.5	ENTAILMENT
2097	A white car is being driven by the man	An interview is being granted by the man	1.45	NEUTRAL
4347	A man is eating a banana	There is no one peeling a banana	3.4	NEUTRAL
5846	The man is playing the guitar	The person is playing the guitar	4.5	ENTAILMENT
9275	Two dogs and two people are sitting in the woods	Two dogs and two people are walking in the woods	3.6	CONTRADICTION
5924	The man is not doing exercises	The man is doing exercises	3.8	CONTRADICTION
2828	The girl is using an eye pencil on her eyelid	The girl is not using an eye pencil on her eyelid	3.7	CONTRADICTION
6022	A homeless man is holding up a sign and is begging for money	A man in a small city is doing charity work	2.4	NEUTRAL
4043	A woman is riding a Seadoo	There is no person riding a jetski in the waves	2.7	CONTRADICTION
7268	A bird is fiercely flapping its wings on the water	A bird is flapping its wings on the water	4.7	ENTAILMENT
7043	The motocross rider is standing naked	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	2.6	NEUTRAL
9006	A man in a black hat is reaching for a box	A person in a black hat is reaching for a box	4.6	ENTAILMENT
3358	A woman is peeling a potato	A woman is putting away a potato	3.3	NEUTRAL
9438	A couple standing on the curb	A man and a woman are standing on the curb	4.3	ENTAILMENT
7210	A dog with a blanket dyed in blue is running through the grass	A dog with a muzzle and a blue jacket is running around the yard	3.35	NEUTRAL
766	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is still in the snow	3.4	ENTAILMENT
2684	A person is cutting a capsicum into pieces	A capsicum is being cut into pieces by a person	4.9	ENTAILMENT
9305	The skateboarder is jumping in the air	A man in a red shirt is doing a trick with the skateboard	3.6	NEUTRAL
4525	A man is playing a flute	A man is playing a guitar	2.9	NEUTRAL
9212	There is no guy leaping into the air in a wooded area	A guy is leaping into the air in a wooded area	3.9	CONTRADICTION
7703	Two kids are sitting on colorful balls	The children are wearing black tights and hopping	1.6	NEUTRAL
3669	There is no man walking in the rain	A man is walking in the rain	3.5	CONTRADICTION
4951	A little girl is peddling a scooter	A small tree is being eaten by a baby elephant	1	NEUTRAL
2514	There is no woman dancing in a cage	The woman is dancing	3.4	NEUTRAL
409	Some people are walking	A group of scouts are camping in the grass	1.5	NEUTRAL
7300	There is no young child running outside over the fallen leaves	A young child is running down a gravel road that is covered with dead leaves	3.1	CONTRADICTION
6658	Two old ladies are wearing worn dresses at home	A woman in a white dress and a woman in a blue dress are standing on a stage	2.6	NEUTRAL
7322	A man is standing shirtless in the street	A man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street	2.3	NEUTRAL
5745	A tiger cub is playing with a ball	A baby is playing with a doll	1.4	NEUTRAL
1047	A dog is jumping in the air to catch a red ball	A dog is near the red ball in the air	4.2	NEUTRAL
8481	There is no bicyclist jumping on a pyramid-shaped ramp	A bicyclist is jumping on a pyramid-shaped ramp	4.1	CONTRADICTION
6545	The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal	A hockey player in a yellow jersey is guarding the goal	4.6	ENTAILMENT
2272	The woman is adding sugar to the meat	A woman is adding spices to some meat	3.9	ENTAILMENT
7416	A dog is chasing a ball on the grass	A ball is being chased by a dog on the grass	4.9	ENTAILMENT
5189	A woman is pouring eggs into a frying pan	Two dogs are being petted by a man	1	NEUTRAL
4221	The animal with big eyes is voraciously eating	The animal with big eyes is eating	4.4	ENTAILMENT
7902	A white rally car is throwing mud into the air and is approaching a bend in the track	A white racing vehicle is driving through a puddle	4.2	ENTAILMENT
7419	A dog is chasing a ball in the grass	A dog is losing a ball on the grass	4.1	NEUTRAL
7609	The woman in the white sweater is not drawing a tattoo on the hand of a teenager	The woman in the white sweater is drawing a tattoo on the hand of a teenager	3.9	CONTRADICTION
2538	Someone is slicing a tomato	Nobody is slicing a tomato	3.9	CONTRADICTION
2772	A person is pouring oil for cooking into a pot	A person is pouring cooking oil into a pot	5	ENTAILMENT
8869	A boy is sitting in a seat	A toddler is sitting in a seat	3.7	NEUTRAL
752	The presentation is being watched by a classroom of students	The presentation is being attended by a classroom of students	4.8	ENTAILMENT
5737	A man is eating	A woman is sleeping	1.1	NEUTRAL
6191	The group of people is sitting on a rocky ledge and a scenic view is behind them	Four people are sitting on a low cement ledge	3.2	NEUTRAL
9773	The panda is not eating bamboo	A man on a bicycle is riding on one wheel only	1	NEUTRAL
5514	There is no man playing guitar	A man is playing the drums	3	NEUTRAL
3809	There is no man in a hat playing a harp	A man is playing a guitar	2.9	NEUTRAL
4386	A shoe is being tied by a man	A man is tying a shoe	5	ENTAILMENT
1154	A man is playing a guitar under a windows	A man is playing a piano	2.4	NEUTRAL
1317	A person is performing a card trick	A man is frying a tortilla	1	NEUTRAL
858	One white dog and one black one are cheerfully running side by side on the grass	A black and a white dog are joyfully running on the grass	4.4	ENTAILMENT
4990	An email is being read by a man	A man is reading an email	4.8	ENTAILMENT
4793	A boy is playing a guitar	A boy is playing an instrument	4.6	ENTAILMENT
4145	A woman is slicing an onion	A woman is cutting an onion	4.9	ENTAILMENT
4661	A woman is slicing a potato	A woman is cutting a potato	4.8	ENTAILMENT
6044	The small child is wading through the water and is being guided by another person	A young child is splashing in the water	3.5	NEUTRAL
8281	A soccer player is sitting on the field and is drinking water	A soccer player is sitting on the field and is drinking beer	2.9	NEUTRAL
303	A young, topless woman is covered in paint	A topless girl is covered in paint	4.4	ENTAILMENT
9859	The men are packing suitcases into the trunk of a car	The young boy is running through the ocean waves	1	NEUTRAL
3934	The boy is checking a calendar	A boy is checking a calendar	4.9	ENTAILMENT
9545	A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up	The rider dressed in orange is driving a motorcycle on one wheel	2.8	NEUTRAL
3366	Someone is cleaning an animal	Someone is cleansing an animal	4.5	ENTAILMENT
6723	The black bird is not sitting in a leafless tree	A black bird is sitting on a dead tree	3.8	NEUTRAL
8977	A cyclist is biking in a snowy forest in the dark	A cyclist is biking in a snowy forest at night	4.7	ENTAILMENT
5124	A potato is being sliced by a person	A person is playing a piano	1.185	NEUTRAL
9125	A young woman with Indian clothing and henna on her hand is going through paperwork	A woman is wearing a colorful shirt and a lot of jewelry	2.4	NEUTRAL
5045	A woman is cutting an onion	A man is slicing onions	3.7	NEUTRAL
7007	A white dog is standing on fallen leaves	A white dog is lying on fallen leaves	3.8	NEUTRAL
8124	Some cheerleaders are taking a break	A female cheerleader is sitting on the knee of a man	2.9	NEUTRAL
2055	The woman is eating some cut pieces of raw meat	Some meat is being cut into pieces by a woman	3.3	NEUTRAL
4140	Several boys are jumping on a trampoline	A man is doing back flips on a trampoline	3.4	NEUTRAL
3504	A woman is slicing garlic	A woman is chopping up garlic	4.4	ENTAILMENT
6128	A boy wearing red shorts is jumping into a paddling pool	A young boy wearing a red swimsuit is jumping out of a blue kiddies pool	3.4	NEUTRAL
6042	The small child is walking through the water and is being guided by another person	A young child is splashing in the water	3.4	NEUTRAL
5608	A man is riding a rodeo bull	A man is riding a mechanical bull	3.9	NEUTRAL
9760	A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain	A woman is playing the trumpet	1.7	NEUTRAL
4291	There is no woman chopping up an octopus	The woman is cutting cooked octopus	3.5	CONTRADICTION
1084	A large dog is running on the grass with a tennis ball in its mouth	A large tennis ball is being used to teach a dog to run in the grass and catch it with its mouth	3.8	NEUTRAL
5918	A person is riding a horse	Potatoes are being sliced by a woman	1	NEUTRAL
8147	The girl in blue is chasing the base runner with a number on the jersey	The girl in blue is chasing the player with a number on the jersey	4.4	ENTAILMENT
9816	A white car is being driven by the man	A person playing football is running past an official carrying a football	1	NEUTRAL
1852	A man is spreading butter on a piece of bread which is big	A piece of bread, which is big, is having butter spread upon it by a man OR A piece of bread, which is big, is being spread with butter by a man	4.7	ENTAILMENT
5083	A man is playing the piano	A woman is playing the violin	2.5	NEUTRAL
6927	There is no snowboarder doing a flip over a mound of snow	A snowboarder is doing a flip over a mound of snow	3.8	CONTRADICTION
1524	A woman is cutting some plants	A woman is cutting broccoli	3.5	NEUTRAL
7123	A black dog is playing with a brown dog on the sand	A black dog is attacking a brown dog on the sand	3.8	NEUTRAL
9156	A lady is wearing a black dress and is carrying a white cross	A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench	2.7	NEUTRAL
2117	Some milk is being hungrily drunk by a cat	The cat is hungrily drinking milk	4.8	ENTAILMENT
442	A blonds girl is surfing	A blond girl is riding the waves	4.7	ENTAILMENT
9938	Different things from a war are being shown to some people by a veteran	Three friends are making faces for the camera	1.4	NEUTRAL
1935	The baby is being put into a trash can by a woman	A woman is putting the baby into a trash can	4.9	ENTAILMENT
5653	A man is making a bed	A person is making a bed	4.7	ENTAILMENT
1016	Some furious racers on the green grass are yelling at the horses jumping an obstacle	The Jockeys are racing horses on the field, which is completely green	2.8	NEUTRAL
6992	Two twin preteen boys are dueling with sticks	Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform	2	NEUTRAL
9653	A dog is running on the beach and chasing a ball	A dog is running on the sand and chasing a ball	4.4	ENTAILMENT
1282	A man is dancing	A man is walking in a yard	2.2	NEUTRAL
4454	The rhino is grazing on the grass	The rhino is being fed on the grass	4.35	ENTAILMENT
4487	The woman is pouring oil into the pan	The boy is playing the piano	1	NEUTRAL
1010	The green field for horse races is completely full of Jockeys	The Jockeys are racing horses on the field, which is completely green	4	ENTAILMENT
542	The man in a grey t-shirt is sitting on a rock in front of the waterfall	There is no man in a grey t-shirt sitting on a rock in front of the waterfall	3.5	CONTRADICTION
3516	The man is not dancing	The man is dancing	3.9	CONTRADICTION
2038	The person is practicing the guitar	The play for the ladies requires a guitar	2.3	NEUTRAL
6747	Two people in two chairs are reading pleasantly	Two people in two chairs are reading	4.5	ENTAILMENT
1489	The man is stirring oil	The man is not stirring the sauce for the chicken	3.2	NEUTRAL
9651	A brown and white dog is catching a dirty tennis ball in a dirt field	A brown and white dog is biting a dirty tennis ball in a dirt field	4.1	NEUTRAL
5401	A woman is placing skewers onto a rack	Skewers are being placed onto a rack by a woman	4.9	ENTAILMENT
7642	The black dog is walking along a tree trunk bridge over water	A tree is falling over a bridge made over the river which a dog is crossing	3.6	ENTAILMENT
2864	Nobody is riding a bike	Two people are riding a bike	4.3	CONTRADICTION
9517	A woman is petting a dog near a stone path	A woman is playing with a brown cat on a garden path	3	NEUTRAL
3942	A boy is checking a calendar	A boy is looking at a calendar	4.6	ENTAILMENT
793	The dog is snapping at some droplets of water	A dog is excitedly playing with water in the grass	4.2	NEUTRAL
1643	One young lady is jumping on the car	One girl is jumping on the car	4.9	ENTAILMENT
2709	There is no person boiling noodles	A woman is boiling noodles in water	2.9	CONTRADICTION
1909	The windows are being polished by a man	The windows are being cleaned by a man	4.4	ENTAILMENT
4174	An eggplant is being sliced by a woman	A woman is slicing an eggplant	4.8	ENTAILMENT
2508	A woman is being caged for the dance	A woman is dancing in a cage	3.9	NEUTRAL
2429	There is no man running down the road	A man is running down the road	3.4	CONTRADICTION
6061	A brown dog is staring attentively at a brown and white dog	The little dog is dropping the bedroom slipper from its mouth	2.4	NEUTRAL
3071	The person is brushing a cat	A person is brushing a cat	5	ENTAILMENT
7487	A dog is chasing a ball	There is no dog chasing a ball	3.6	CONTRADICTION
2202	Two kids are playing in a swimming pool with a green colored crocodile float	Two kids are playing in a swimming pool with a crocodile float that is green	4.8	ENTAILMENT
9800	A boy is standing next to the opening of a fountain	The man is standing on a rocky mountain and gray clouds are in the background	1.4	NEUTRAL
6086	The brown dogs are playfully fighting on the sandy beach	The brown dogs are not playfully fighting on the sandy beach	3.7	CONTRADICTION
1358	A machine is sharpening a pencil	A pencil is being sharpened	4.5	ENTAILMENT
5710	A man is firing a shotgun	There is no man shooting a shotgun	3.7	CONTRADICTION
9140	A snowboarder is jumping off the snow	There is no snowboarder jumping off the snow	3.1	CONTRADICTION
7390	A child is playfully swimming underwater in a pool	A child is smiling at the camera and swimming underwater	4.1	NEUTRAL
7539	A football player in a purple jersey is running with the ball for a touchdown	There is no football player in a purple jersey running with the ball for a touchdown	4.3	CONTRADICTION
2960	A man is eating a banana	The man is not eating a banana by a tree	4	NEUTRAL
6160	A race car driver is standing up and pointing his hand at the sky	The person in the blue jacket is wearing a colorful helmet	1.8	NEUTRAL
5117	Two sumo ringers are fighting	A man is playing with a water toy in the water	1	NEUTRAL
4165	The man is erasing the other man's work from the board	The man is erasing the other man's work from the panel	4.4	ENTAILMENT
2104	A man is mindlessly slicing the carrot with a machine	A man is slicing the carrot with a machine	4.3	ENTAILMENT
1091	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	A dog of large size is running on the grass with a tennis ball in its mouth	4.2	NEUTRAL
8377	There is no dog leaping through snowy grass and rocks	Two large dogs, a light colored one and a dark one, are running through snowy terrain	3.2	NEUTRAL
6175	A surfer is riding the wave	A rider is waving at a surfer	2.4	NEUTRAL
9836	Three men are sitting on a hill and looking at the mountains and sky	Some meat is being stitched together by a woman	1	NEUTRAL
7133	A woman and three men are posing for a photo	A woman is posing for three men for a photo	3.5	NEUTRAL
5676	A small dog is lying on the bed	A small cat is lying on a bed	2.9	NEUTRAL
9713	A black and white dog is carrying a huge stick on the green grass	A black and white dog with a large branch is running in the field	4.5	ENTAILMENT
3213	A kitten is getting bored	A kitten is playing with a blue rope toy	2.6	NEUTRAL
1942	A person is putting meat into a skillet	There is no baby being put into a trash can by a woman	1	NEUTRAL
4823	A person is cutting some ginger	A person is slicing an onion	3	NEUTRAL
9374	A person with a red hooded jacket and a black backpack is walking near a rocky wall	A man in a red jacket and khaki pants is walking through an American state	2.5	NEUTRAL
9187	There is no dog turning on the grass and pursuing a flying ball	A dog is turning on the grass and pursuing a flying ball	4.4	CONTRADICTION
7144	A young boy is jumping and covering nearby wooden fence with grass	A young boy covered in grass is jumping near a wooden fence	3.2	NEUTRAL
3623	Some fish are swimming	A fish is swimming	4.3	ENTAILMENT
8368	A boy is jumping off the side of a stone water fountain in front of a building	A boy in a striped shirt is jumping behind a water fountain	3.4	NEUTRAL
201	There is no motorcyclist riding a motorbike along a roadway	A motorcyclist is riding a motorbike along a roadway	3.7	CONTRADICTION
3713	A toy train is striking a toy car	A toy train is hitting a toy car	4.9	ENTAILMENT
5171	The man is playing the drums	A man is cleaning the sink	1.3	NEUTRAL
2438	The man is funnily playing the piano with his nose	The man is playing the piano with his nose	4.6	ENTAILMENT
